entry_id,raw_text,surname,first_name,first_name_expanded,suffix,occupation,relationship_type,related_to_name,age,origin,descriptor,additional_persons,additional_persons_count,entry_type,confidence,flags
2237,"Lawrence, Charles",Lawrence,Charles,Charles,,,,,,,,,,named,high,
2238,"Lawrence, Cherry's wife",Lawrence,,,,,wife,Cherry,,,,,,named,high,
2239,"Lawrence, Christoopher",Lawrence,Christoopher,Christoopher,,,,,,,,,,named,high,
2240,"Lawrence, Jacob's 2 children",Lawrence,,,,,children,Jacob,,,,,2,named,high,
2241,"Lawrence, John's wife",Lawrence,,,,,wife,John,,,,,,named,high,
2242,"Lawrence, Rachel",Lawrence,Rachel,Rachel,,,,,,,,,,named,high,
2243,"Lawrence, Sarah",Lawrence,Sarah,Sarah,,,,,,,,,,named,high,
2244,"Lea, J. T. -  son of Thomas",Lea,J. T.,J. T.,,son of Thomas,son,,,,son of Thomas,,,named,high,
2245,"Lea, Thomas – merchant",Lea,Thomas,Thomas,,merchant,,,,,merchant,,,named,high,
2246,"Leach, Thomas – cabinet maker",Leach,Thomas,Thomas,,cabinet maker,,,,,cabinet maker,,,named,high,
2247,"Leake, Margaret – mantua maker",Leake,Margaret,Margaret,,mantua maker,,,,,mantua maker,,,named,high,
2248,"Lear', widow's child",Lear',,,,,widow,'s child,,,,,,named,high,
2249,"Lebering, John's wife",Lebering,,,,,wife,John,,,,,,named,high,
2250,"Leck, Paul – labourer",Leck,Paul,Paul,,labourer,,,,,labourer,,,named,high,
2251,"Lector, Francis J.",Lector,Francis J.,Francis J.,,,,,,,,,,named,high,
2252,"Lee, Ann",Lee,Ann,Ann,,,,,,,,,,named,high,
2253,"Lee, George – apprentice",Lee,George,George,,apprentice,apprentice,,,,apprentice,,,named,high,
2254,"Lee, Joseph, wife and son George",Lee,Joseph,Joseph,,wife,wife,,,,wife,son George,,named,high,
2255,"Lee, Mary",Lee,Mary,Mary,,,,,,,,,,named,high,
2256,"Leech, Thomas – son of Duncan",Leech,Thomas,Thomas,,son of Duncan,son,,,,son of Duncan,,,named,high,
2257,"Lees, George – tailor – wife & 3 children",Lees,George,George,,tailor – wife,wife,,,,tailor – wife,3 children,3,named,high,
2258,"Lees, John – tailor",Lees,John,John,,tailor,,,,,tailor,,,named,high,
2259,"Lees, Margaret",Lees,Margaret,Margaret,,,,,,,,,,named,high,
2260,"LeFeore, Joseph",LeFeore,Joseph,Joseph,,,,,,,,,,named,high,
2261,"Lehman, William's wife",Lehman,,,,,wife,William,,,,,,named,high,
2262,"Leibert, John Junior – Doctor",Leibert,John Junior,John Junior,,Doctor,,,,,Doctor,,,named,high,
2263,"Leibranc, Mic. – breeches maker",Leibranc,Mic.,Mic.,,breeches maker,,,,,breeches maker,,,named,high,
2264,"Leigh, Matthias – labourer",Leigh,Matthias,Matthias,,labourer,,,,,labourer,,,named,high,
2265,"Leigh, Michael",Leigh,Michael,Michael,,,,,,,,,,named,high,
2266,"Leigh, R obert",Leigh,R obert,R obert,,,,,,,,,,named,high,
2267,"Leighy, John's child",Leighy,,,,,child,John,,,,,,named,high,
2268,"Leinaw, Andrew – sadler",Leinaw,Andrew,Andrew,,sadler,,,,,sadler,,,named,high,
2269,"Leller, Samuel",Leller,Samuel,Samuel,,,,,,,,,,named,high,
2270,"Lenox, James – apprentice",Lenox,James,James,,apprentice,apprentice,,,,apprentice,,,named,high,
2271,"Leonard, Abner",Leonard,Abner,Abner,,,,,,,,,,named,high,
2272,"Leonard, Sarah",Leonard,Sarah,Sarah,,,,,,,,,,named,high,
2273,"Lesher, Francis – coachmaker",Lesher,Francis,Francis,,coachmaker,,,,,coachmaker,,,named,high,
2274,"Lesher, Francis – tavern-keeper",Lesher,Francis,Francis,,tavern-keeper,,,,,tavern-keeper,,,named,high,
2275,"Lesher, Philip's wife",Lesher,,,,,wife,Philip,,,,,,named,high,
2276,"Lessper, James",Lessper,James,James,,,,,,,,,,named,high,
2277,"Lethworth, William's child",Lethworth,,,,,child,William,,,,,,named,high,
2278,"Letton, Andrew – shoemaker",Letton,Andrew,Andrew,,shoemaker,,,,,shoemaker,,,named,high,
2279,"Letton, John",Letton,John,John,,,,,,,,,,named,high,
2280,"Letzinger, wife of ____",Letzinger,,,,,wife,____,,,,,,unnamed,medium,
2281,"Letzinger, George's wife",Letzinger,,,,,wife,George,,,,,,named,high,
2282,"Levy, Moses' girl",Levy,Moses' girl,Moses' girl,,,,,,,,,,named,high,
2283,"Levy, Thomas' wife",Levy,,,,,wife,Thomas,,,,,,named,high,
2284,Lewis's child,Lewis's child,,,,,,,,,,,,named,high,
2285,"Lewis, Catharine",Lewis,Catharine,Catharine,,,,,,,,,,named,high,
2286,"Lewis, Jonathan, s/oMordecai – merchant",Lewis,"Jonathan, s/oMordecai","Jonathan, s/oMordecai",,merchant,,,,,merchant,,,named,high,
2287,"Lewis, Isaac – tailor – and wife",Lewis,Isaac,Isaac,,tailor –,wife,,,,tailor –,wife,,named,high,
2288,"Lewis, Lycia – widow",Lewis,Lycia,Lycia,,,widow,,,,,,,named,high,
2289,"Lewis, Maria – mulatto",Lewis,Maria,Maria,,mulatto,,,,,mulatto,,,named,high,
2290,"Lewis, Mary",Lewis,Mary,Mary,,,,,,,,,,named,high,
2291,"Lewis, William – hairdresser",Lewis,William,William,,hairdresser,,,,,hairdresser,,,named,high,
2292,"Lewix, Michael's son",Lewix,,,,,son,Michael,,,,,,named,high,
2293,"Lex, George – butcher",Lex,George,George,,butcher,,,,,butcher,,,named,high,
2294,"Lex, Jacob's child",Lex,,,,,child,Jacob,,,,,,named,high,
2295,"Leybrandt, widow",Leybrandt,,,,,widow,,,,,,,named,high,
2296,"Lickett, Christian",Lickett,Christian,Christian,,,,,,,,,,named,high,
2297,"Lidler, Robert",Lidler,Robert,Robert,,,,,,,,,,named,high,
2298,"Ligert, Peter",Ligert,Peter,Peter,,,,,,,,,,named,high,
2299,"Lilly, Samuel – sailor",Lilly,Samuel,Samuel,,sailor,,,,,sailor,,,named,high,
2300,"Limeburner, John's child",Limeburner,,,,,child,John,,,,,,named,high,
2301,"Lindall, Mary",Lindall,Mary,Mary,,,,,,,,,,named,high,
2302,"Lindall, Thomas – carter",Lindall,Thomas,Thomas,,carter,,,,,carter,,,named,high,
2303,"Lindill, Ruth",Lindill,Ruth,Ruth,,,,,,,,,,named,high,
2304,"Lindsay, Elizabeth\",Lindsay,Elizabeth\,Elizabeth\,,,,,,,,,,named,high,
2305,"Lindsay, Hester",Lindsay,Hester,Hester,,,,,,,,,,named,high,
2306,"Lindsay, Mary",Lindsay,Mary,Mary,,,,,,,,,,named,high,
2307,"Lindsay, Susannah",Lindsay,Susannah,Susannah,,,,,,,,,,named,high,
2308,"Linion, Philip – bottler",Linion,Philip,Philip,,bottler,,,,,bottler,,,named,high,
2309,"Linkfelt, Elizabeth",Linkfelt,Elizabeth,Elizabeth,,,,,,,,,,named,high,
2310,"Linkinson, George – labourer",Linkinson,George,George,,labourer,,,,,labourer,,,named,high,
2311,"Linn, Margaret – Scotland",Linn,Margaret,Margaret,,,,,,Scotland,Scotland,,,named,high,
2312,"Linn, Neal",Linn,Neal,Neal,,,,,,,,,,named,high,
2313,"Linnar, William – porter",Linnar,William,William,,porter,,,,,porter,,,named,high,
2314,"Linton, Wm., wife and sister",Linton,Wm.,William,,wife and sister,wife,,,,wife and sister,,,named,high,
2315,"Lintz, widow",Lintz,,,,,widow,,,,,,,named,high,
2316,"Lisburn, Hannah – widow",Lisburn,Hannah,Hannah,,,widow,,,,,,,named,high,
2317,"Lisler, Miss",Lisler,Miss,Miss,,,,,,,,,,named,high,
2318,"Lispar, Joseph",Lispar,Joseph,Joseph,,,,,,,,,,named,high,
2319,"List, Catharine",List,Catharine,Catharine,,,,,,,,,,named,high,
2320,"Littman, John, son & daughter",Littman,John,John,,son,son,,,,son,daughter,,named,high,
2321,Llapsley ___ - shoemaker,Llapsley ___ - shoemaker,,,,,,,,,,,,unnamed,medium,
2322,"Llapsley, Elizabeth, dau. of James",Llapsley,Elizabeth,Elizabeth,,dau. of James,,,,,dau. of James,,,named,high,
2323,"Lloyd, Catharine",Lloyd,Catharine,Catharine,,,,,,,,,,named,high,
2324,"Lloyd, Daniel – apprentice",Lloyd,Daniel,Daniel,,apprentice,apprentice,,,,apprentice,,,named,high,
2325,"Lloyd, William",Lloyd,William,William,,,,,,,,,,named,high,
2326,"Lloyd, Wood – tailor",Lloyd,Wood,Wood,,tailor,,,,,tailor,,,named,high,
2327,"Loarton, Hannah – servant",Loarton,Hannah,Hannah,,servant,servant,,,,servant,,,named,high,
2328,"Lob, John's child",Lob,,,,,child,John,,,,,,named,high,
2329,"Lobdell, Mary",Lobdell,Mary,Mary,,,,,,,,,,named,high,
2330,"Lobdell, Samuel – carpenter",Lobdell,Samuel,Samuel,,carpenter,,,,,carpenter,,,named,high,
2331,"Locke, Elizabeth – widow",Locke,Elizabeth,Elizabeth,,,widow,,,,,,,named,high,
2332,Loeffler's wife,Loeffler's wife,,,,,,,,,,,,named,high,
2333,"Loh, John and daughter",Loh,John and daughter,John and daughter,,,,,,,,,,named,high,
2334,"Lohman, William – ropemaker",Lohman,William,William,,ropemaker,,,,,ropemaker,,,named,high,
2335,"Lohra, wife of Peter – broker",Lohra,,,,broker,wife,Peter,,,broker,,,named,high,
2336,"Loimer, Ralph –sailor",Loimer,Ralph –sailor,Ralph –sailor,,,,,,,,,,named,high,
2337,"Lollar, Patrick's boy",Lollar,Patrick's boy,Patrick's boy,,,,,,,,,,named,high,
2338,"Lombaert, Herman Jos. – merchant",Lombaert,Herman Jos.,Herman Jos.,,merchant,,,,,merchant,,,named,high,
2339,"Long, Frederic",Long,Frederic,Frederic,,,,,,,,,,named,high,
2340,"Long, John – labourer and son",Long,John,John,,labourer,son,,,,labourer,son,,named,high,
2341,"Long, Richard – apprentice",Long,Richard,Richard,,apprentice,apprentice,,,,apprentice,,,named,high,
2342,"Long, Williamm – joiner",Long,Williamm,Williamm,,joiner,,,,,joiner,,,named,high,
2343,"Lopez, Joseph – servant/Spanish Ambass.",Lopez,Joseph,Joseph,,servant/Spanish Ambass,servant,,,,servant/Spanish Ambass.,,,named,high,
2344,"Lott, Abraham – merchant",Lott,Abraham,Abraham,,merchant,,,,,merchant,,,named,high,
2345,"Louis ____ , Fr.",Louis ____,Fr.,Fr.,,,,,,,,,,unnamed,medium,
2346,"Louterman, Jacob's wife & 2 sons",Louterman,,,,,wife,Jacob,,,,2 sons,2,named,high,
2347,"Lovett, Elizabeth",Lovett,Elizabeth,Elizabeth,,,,,,,,,,named,high,
2348,"Lovett, George's son",Lovett,,,,,son,George,,,,,,named,high,
2349,"Lowden, John – ferryman",Lowden,John,John,,ferryman,,,,,ferryman,,,named,high,
2350,"Lowden, Rebecca",Lowden,Rebecca,Rebecca,,,,,,,,,,named,high,
2351,"Lowden, Thomas' wife",Lowden,,,,,wife,Thomas,,,,,,named,high,
2352,"Lowder, Edward",Lowder,Edward,Edward,,,,,,,,,,named,high,
2353,"Lowder, Sarah",Lowder,Sarah,Sarah,,,,,,,,,,named,high,
2354,"Lowman, William",Lowman,William,William,,,,,,,,,,named,high,
2355,"Lowne, James",Lowne,James,James,,,,,,,,,,named,high,
2356,"Lownes, Agnes",Lownes,Agnes,Agnes,,,,,,,,,,named,high,
2357,"Lowry, Ed. – labourer – and wife",Lowry,Ed.,Ed.,,labourer –,wife,,,,labourer –,wife,,named,high,
2358,"Lucas, Hester",Lucas,Hester,Hester,,,,,,,,,,named,high,
2359,"Luckarts, Christo. – carter – and wife",Luckarts,Christo.,Christo.,,carter –,wife,,,,carter –,wife,,named,high,
2360,"Ludwig, John Martin – butcher",Ludwig,John Martin,John Martin,,butcher,,,,,butcher,,,named,high,
2361,"Ludwig, Thomas",Ludwig,Thomas,Thomas,,,,,,,,,,named,high,
2362,"Lumsden, Robert – corder",Lumsden,Robert,Robert,,corder,,,,,corder,,,named,high,
2363,"Lunderbruns, Fred. – ser. Barber",Lunderbruns,Fred.,Fred.,,ser. Barber,,,,,ser. Barber,,,named,high,
2364,"Luntz, George's daughter",Luntz,,,,,daughter,George,,,,,,named,high,
2365,Luring – widow,Luring,,,,,widow,,,,,,,named,high,
2366,"Luring, Lewis H., wife & child",Luring,Lewis H.,Lewis H.,,wife,wife,,,,wife,child,,named,high,
2367,Lusely – see Lufely,Lusely,,,,see Lufely,,,,,see Lufely,,,named,high,
2368,"Lusely, Jacob – labourer",Lusely,Jacob,Jacob,,labourer,,,,,labourer,,,named,high,
2369,"Lushinger, Elizabeth",Lushinger,Elizabeth,Elizabeth,,,,,,,,,,named,high,
2370,"Lushworm, William – labourer",Lushworm,William,William,,labourer,,,,,labourer,,,named,high,
2371,"Lutz, Catharine – Germ.",Lutz,Catharine,Catharine,,Germ,,,,,Germ.,,,named,high,
2372,"Lutz, Christian's child",Lutz,,,,,child,Christian,,,,,,named,high,
2373,"Lyland, Ann",Lyland,Ann,Ann,,,,,,,,,,named,high,
2374,"Lyndall, Benjamin's child",Lyndall,,,,,child,Benjamin,,,,,,named,high,
2375,"Lynn, John – physician, of N. Eng.",Lynn,John,John,,"physician, of N. Eng",,,,,"physician, of N. Eng.",,,named,high,
2376,"Lynn, Mary",Lynn,Mary,Mary,,,,,,,,,,named,high,
2377,"Lynn, Mrs.",Lynn,Mrs.,Mrs.,,,,,,,,,,named,high,
2378,"Lyons, Mary",Lyons,Mary,Mary,,,,,,,,,,named,high,
2379,"Lyons, Michael – sailor",Lyons,Michael,Michael,,sailor,,,,,sailor,,,named,high,
2380,"Maad, Philip – labourer",Maad,Philip,Philip,,labourer,,,,,labourer,,,named,high,
2381,"Mack, Peter's wife",Mack,,,,,wife,Peter,,,,,,named,high,
2382,"Macker, Jacob's child",Macker,,,,,child,Jacob,,,,,,named,high,
2383,"Maidscaw, John",Maidscaw,John,John,,,,,,,,,,named,high,
2384,"M'Allister, Daniel",M'Allister,Daniel,Daniel,,,,,,,,,,named,high,
2385,"M'Allister, James – labourer",M'Allister,James,James,,labourer,,,,,labourer,,,named,high,
2386,"M'Alpin, Alexander – carpenter",M'Alpin,Alexander,Alexander,,carpenter,,,,,carpenter,,,named,high,
2387,"M'Alpin, Walter – bookbinder",M'Alpin,Walter,Walter,,bookbinder,,,,,bookbinder,,,named,high,
2388,"M'Arthur, Daniel's child",M'Arthur,,,,,child,Daniel,,,,,,named,high,
2389,"M'Bay, Elizabeth",M'Bay,Elizabeth,Elizabeth,,,,,,,,,,named,high,
2390,"M'Bay, Robert",M'Bay,Robert,Robert,,,,,,,,,,named,high,
2391,"M'Cabe, John – h airdresser",M'Cabe,John,John,,h airdresser,,,,,h airdresser,,,named,high,
2392,"M'Cabin, Alice – wife",M'Cabin,Alice,Alice,,wife,wife,,,,wife,,,named,high,
2393,"M''Call, Jenny",M''Call,Jenny,Jenny,,,,,,,,,,named,high,
2394,"M'Calla, Daniel's child",M'Calla,,,,,child,Daniel,,,,,,named,high,
2395,"M'Calla, Wilson – see Wilson, McCalla",M'Calla,Wilson,Wilson,,"see Wilson, McCalla",,,,,"see Wilson, McCalla",,,named,high,
2396,"M'Care, John",M'Care,John,John,,,,,,,,,,named,high,
2397,"M'Carey, Archibald",M'Carey,Archibald,Archibald,,,,,,,,,,named,high,
2398,"M'CCormick, Margaret – dau. of Henry",M'CCormick,Margaret,Margaret,,dau. of Henry,,,,,dau. of Henry,,,named,high,
2399,"McKenzie, Mary – housewife",McKenzie,Mary,Mary,,housewife,,,,,housewife,,,named,high,
2400,"M'Claskie, James",M'Claskie,James,James,,,,,,,,,,named,high,
2401,"M'Clatchee, 2 children of widow",M'Clatchee,2 children of widow,2 children of widow,,,,,,,,,,named,high,
2402,"M'Cleland, John",M'Cleland,John,John,,,,,,,,,,named,high,
2403,"M'Cleuane, John",M'Cleuane,John,John,,,,,,,,,,named,high,
2404,"M'Clia, Daniel – ropemaker",M'Clia,Daniel,Daniel,,ropemaker,,,,,ropemaker,,,named,high,
2405,"M'Clure, Andrew",M'Clure,Andrew,Andrew,,,,,,,,,,named,high,
2406,"M'Cord, Alexander",M'Cord,Alexander,Alexander,,,,,,,,,,named,high,
2407,"M'Cordy, Eugenia",M'Cordy,Eugenia,Eugenia,,,,,,,,,,named,high,
2408,"M'Cormick, Cornelius",M'Cormick,Cornelius,Cornelius,,,,,,,,,,named,high,
2409,"M'Cormick, Thomas – merchant",M'Cormick,Thomas,Thomas,,merchant,,,,,merchant,,,named,high,
2410,"M'Cowen, Archibald",M'Cowen,Archibald,Archibald,,,,,,,,,,named,high,
2411,"M'Coy, Ann3",M'Coy,Ann3,Ann3,,,,,,,,,,named,high,
2412,"M'Coy, John",M'Coy,John,John,,,,,,,,,,named,high,
2413,"M'Crea, David",M'Crea,David,David,,,,,,,,,,named,high,
2414,"M'Cready, John",M'Cready,John,John,,,,,,,,,,named,high,
2415,"M'Cready, Jonathan",M'Cready,Jonathan,Jonathan,,,,,,,,,,named,high,
2416,"M'Creary, James",M'Creary,James,James,,,,,,,,,,named,high,
2417,"M'Crever, Margaret",M'Crever,Margaret,Margaret,,,,,,,,,,named,high,
2418,"M'Croskie, Catharine",M'Croskie,Catharine,Catharine,,,,,,,,,,named,high,
2419,"M'Croskie, Eleanor – widow",M'Croskie,Eleanor,Eleanor,,,widow,,,,,,,named,high,
2420,"M'Cullen, Elizabeth",M'Cullen,Elizabeth,Elizabeth,,,,,,,,,,named,high,
2421,"M'Curdy, Sarah",M'Curdy,Sarah,Sarah,,,,,,,,,,named,high,
2422,"M'Curtain, Deborah",M'Curtain,Deborah,Deborah,,,,,,,,,,named,high,
2423,"M'Curtain, Thomas – schoolmaster & wife",M'Curtain,Thomas,Thomas,,schoolmaster,wife,,,,schoolmaster,wife,,named,high,
2424,"M'Cutcheon, James",M'Cutcheon,James,James,,,,,,,,,,named,high,
2425,"M'Daniel, Daniel",M'Daniel,Daniel,Daniel,,,,,,,,,,named,high,
2426,"M'Daniel, James – shoemaker",M'Daniel,James,James,,shoemaker,,,,,shoemaker,,,named,high,
2427,"M'Darrel, Daniel – Æt 80",M'Darrel,Daniel,Daniel,,,,,80,,,,,named,high,
2428,"M'Dermot, Martin – grocer",M'Dermot,Martin,Martin,,grocer,,,,,grocer,,,named,high,
2429,"M'Donald, Alexander – labourer",M'Donald,Alexander,Alexander,,labourer,,,,,labourer,,,named,high,
2430,"M'Donald, Ann – a child",M'Donald,Ann,Ann,,a child,child,,,,a child,,,named,high,
2431,"M'Donald, Donald's child – painter",M'Donald,,,,painter,child,Donald,,,painter,,,named,high,
2432,"M'Donald, Elizabeth",M'Donald,Elizabeth,Elizabeth,,,,,,,,,,named,high,
2433,"M'Donald, James – shoemaker",M'Donald,James,James,,shoemaker,,,,,shoemaker,,,named,high,
2434,"M'Donald, John – labourer",M'Donald,John,John,,labourer,,,,,labourer,,,named,high,
2435,"M'Donald, John's child",M'Donald,,,,,child,John,,,,,,named,high,
2436,"M'Donald, Mary",M'Donald,Mary,Mary,,,,,,,,,,named,high,
2437,"M'Donald, William – hatter",M'Donald,William,William,,hatter,,,,,hatter,,,named,high,
2438,"M'Dougal, Hugh – labourer",M'Dougal,Hugh,Hugh,,labourer,,,,,labourer,,,named,high,
2439,"M'Dougal, William – tobacconist",M'Dougal,William,William,,tobacconist,,,,,tobacconist,,,named,high,
2440,"M'Dowel, Mrs.",M'Dowel,Mrs.,Mrs.,,,,,,,,,,named,high,
2441,"M'Dowel, William – tavern keeper",M'Dowel,William,William,,tavern keeper,,,,,tavern keeper,,,named,high,
2442,"M'Dowel, William",M'Dowel,William,William,,,,,,,,,,named,high,
2443,"M'Echan, Edward – bricklayer, Ir.",M'Echan,Edward,Edward,,"bricklayer, Ir",,,,,"bricklayer, Ir.",,,named,high,
2444,"M'Elvee, Wm. – labourer",M'Elvee,Wm.,William,,labourer,,,,,labourer,,,named,high,
2445,"M'Ewing, John – stone cutter",M'Ewing,John,John,,stone cutter,,,,,stone cutter,,,named,high,
2446,"M'Faden, Enos – labourer",M'Faden,Enos,Enos,,labourer,,,,,labourer,,,named,high,
2447,"M'Faden, Jame's wife",M'Faden,,,,,wife,Jame,,,,,,named,high,
2448,"M'Faden, Mary",M'Faden,Mary,Mary,,,,,,,,,,named,high,
2449,"M'Farben, Ann",M'Farben,Ann,Ann,,,,,,,,,,named,high,
2450,"M'Garvey, Peter and wife",M'Garvey,Peter and wife,Peter and wife,,,,,,,,,,named,high,
2451,"M'Gechan, Helen and child",M'Gechan,Helen and child,Helen and child,,,,,,,,,,named,high,
2452,"M'Gechan, Margaret",M'Gechan,Margaret,Margaret,,,,,,,,,,named,high,
2453,"M'Gechen, Edward",M'Gechen,Edward,Edward,,,,,,,,,,named,high,
2454,"M'Gee, Mary",M'Gee,Mary,Mary,,,,,,,,,,named,high,
2455,"M'Gill, Edward – drayman",M'Gill,Edward,Edward,,drayman,,,,,drayman,,,named,high,
2456,"M'Gill, Mary",M'Gill,Mary,Mary,,,,,,,,,,named,high,
2457,"M'Gill, William – schoolmaster",M'Gill,William,William,,schoolmaster,,,,,schoolmaster,,,named,high,
2458,"M'Ginley, Ann – housewife",M'Ginley,Ann,Ann,,housewife,,,,,housewife,,,named,high,
2459,"M'Ginnes, Philip's wife",M'Ginnes,,,,,wife,Philip,,,,,,named,high,
2460,"M'Glathery, John – a young man",M'Glathery,John,John,,a young man,,,,,a young man,,,unnamed,medium,
2461,"M'Glochlin, William",M'Glochlin,William,William,,,,,,,,,,named,high,
2462,"M'Goldrick, Thomas",M'Goldrick,Thomas,Thomas,,,,,,,,,,named,high,
2463,"M'Gontis, John's child",M'Gontis,,,,,child,John,,,,,,named,high,
2464,"M'Gowan, John",M'Gowan,John,John,,,,,,,,,,named,high,
2465,"M'Gowan, Joseph – carpenter",M'Gowan,Joseph,Joseph,,carpenter,,,,,carpenter,,,named,high,
2466,"M'Gowan, William",M'Gowan,William,William,,,,,,,,,,named,high,
2467,"M'Gran, Barney – labourer",M'Gran,Barney,Barney,,labourer,,,,,labourer,,,named,high,
2468,"M'Grath, Daniel – porter",M'Grath,Daniel,Daniel,,porter,,,,,porter,,,named,high,
2469,"M'Grath, John",M'Grath,John,John,,,,,,,,,,named,high,
2470,"M'Grath, Mich.",M'Grath,Mich.,Mich.,,,,,,,,,,named,high,
2471,"M'Graw, James",M'Graw,James,James,,,,,,,,,,named,high,
2472,"M'Graw, John – sailor",M'Graw,John,John,,sailor,,,,,sailor,,,named,high,
2473,"M'Green, Barney",M'Green,Barney,Barney,,,,,,,,,,named,high,
2474,"M'Gregor, Ann",M'Gregor,Ann,Ann,,,,,,,,,,named,high,
2475,"M'Gregor, John's child",M'Gregor,,,,,child,John,,,,,,named,high,
2476,"M'Griegle, ---",M'Griegle,,,,,,,,,,,,named,medium,unknown_first_name
2477,"M'Grotty, Nancy",M'Grotty,Nancy,Nancy,,,,,,,,,,named,high,
2478,"M'Guillen, James",M'Guillen,James,James,,,,,,,,,,named,high,
2479,"M'Guire, James",M'Guire,James,James,,,,,,,,,,named,high,
2480,"M'Guire, Mary – widow",M'Guire,Mary,Mary,,,widow,,,,,,,named,high,
2481,"M'Guire, Peter",M'Guire,Peter,Peter,,,,,,,,,,named,high,
2482,"M'Guire, William",M'Guire,William,William,,,,,,,,,,named,high,
2483,"M'Hagan, John",M'Hagan,John,John,,,,,,,,,,named,high,
2484,"M'Illroy, John",M'Illroy,John,John,,,,,,,,,,named,high,
2485,"M'Intire, Andrew – joiner",M'Intire,Andrew,Andrew,,joiner,,,,,joiner,,,named,high,
2486,"M'Intosh, Elizabeth",M'Intosh,Elizabeth,Elizabeth,,,,,,,,,,named,high,
2487,"M'Intosh, Laughlin",M'Intosh,Laughlin,Laughlin,,,,,,,,,,named,high,
2488,"M'Kee, Daniel – sailor",M'Kee,Daniel,Daniel,,sailor,,,,,sailor,,,named,high,
2489,"M'Kegan, ____ - bricklayer",M'Kegan,,,,bricklayer,,,,,bricklayer,,,unnamed,medium,unknown_first_name
2490,"M'Kegan, Edward",M'Kegan,Edward,Edward,,,,,,,,,,named,high,
